Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN27300,2,1,0,3,Meal Plan 1,0,Room_Type 1,192,2018,8,9,Online,0,0,0,121.5,1,Canceled
INN09759,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75,0,Canceled
INN13552,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,3,20,Offline,0,0,0,75,0,Not_Canceled
INN27854,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Offline,0,0,0,100,0,Canceled
INN28082,2,0,0,4,Meal Plan 1,0,Room_Type 1,98,2018,3,16,Online,0,0,0,73.95,0,Not_Canceled
INN22438,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65,0,Canceled
INN15712,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled
INN22190,2,0,2,2,Meal Plan 1,0,Room_Type 4,14,2018,6,19,Online,0,0,0,156,1,Not_Canceled
INN09856,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,Offline,0,0,0,90,0,Canceled
INN21419,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
INN17686,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,1,20,Offline,0,0,0,65.8,0,Not_Canceled
INN25088,3,0,1,3,Meal Plan 1,0,Room_Type 4,266,2018,12,26,Online,0,0,0,104.55,0,Not_Canceled
INN03988,2,0,2,2,Meal Plan 1,0,Room_Type 1,30,2018,2,21,Online,0,0,0,65.06,1,Not_Canceled
INN16610,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60,0,Canceled
INN33336,2,0,0,3,Meal Plan 1,0,Room_Type 1,117,2018,7,12,Offline,0,0,0,72.25,0,Not_Canceled
INN13591,2,0,0,2,Not Selected,0,Room_Type 1,17,2018,3,11,Online,0,0,0,97,1,Canceled
INN20661,2,0,0,3,Meal Plan 1,0,Room_Type 1,35,2018,3,8,Offline,0,0,0,87,0,Not_Canceled
INN27613,2,0,1,1,Meal Plan 1,0,Room_Type 1,21,2017,9,21,Online,0,0,0,124,2,Not_Canceled
INN13156,2,0,1,1,Meal Plan 1,0,Room_Type 1,112,2018,7,18,Online,0,0,0,104.5,1,Not_Canceled
INN04918,1,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,66.18,1,Not_Canceled
INN17735,1,0,2,2,Meal Plan 1,0,Room_Type 1,61,2018,7,24,Corporate,0,0,0,40,1,Not_Canceled
INN07923,3,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,4,13,Online,0,0,0,137,0,Not_Canceled
INN28259,2,1,0,2,Meal Plan 1,0,Room_Type 4,8,2018,12,9,Complementary,1,0,1,0,2,Not_Canceled
INN33220,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60,0,Canceled
INN11146,2,2,0,1,Meal Plan 1,1,Room_Type 6,37,2018,7,7,Online,0,0,0,216.9,3,Not_Canceled
INN25211,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130,0,Canceled
INN13510,2,1,2,1,Meal Plan 1,0,Room_Type 1,10,2018,9,18,Online,0,0,0,162.33,3,Not_Canceled
INN13631,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,10,Offline,0,0,0,65,0,Not_Canceled
INN02279,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,4,25,Online,0,0,0,119,1,Not_Canceled
INN35297,2,0,0,1,Meal Plan 1,0,Room_Type 4,120,2018,10,28,Online,0,0,0,104.4,1,Canceled
INN20778,3,0,0,1,Meal Plan 1,0,Room_Type 1,72,2018,5,13,Online,0,0,0,159.3,0,Canceled
INN33450,2,0,1,2,Not Selected,1,Room_Type 1,26,2018,10,3,Online,0,0,0,142,2,Not_Canceled
INN20533,2,0,0,3,Meal Plan 1,0,Room_Type 4,92,2018,7,28,Online,0,0,0,121.8,0,Canceled
INN25841,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,2018,6,10,Offline,0,0,0,90.67,1,Not_Canceled
INN00225,2,0,1,3,Not Selected,0,Room_Type 1,70,2018,4,14,Online,0,0,0,90.56,1,Not_Canceled
INN26433,2,0,0,4,Meal Plan 1,0,Room_Type 1,45,2018,4,26,Online,0,0,0,104.98,0,Canceled
INN20711,3,0,0,2,Meal Plan 1,0,Room_Type 4,72,2018,9,6,Online,0,0,0,168.3,1,Not_Canceled
INN21395,1,0,0,4,Meal Plan 1,0,Room_Type 1,9,2018,1,20,Online,0,0,0,84,0,Not_Canceled
INN29454,2,0,2,1,Meal Plan 1,0,Room_Type 1,89,2018,5,1,Offline,0,0,0,75,0,Not_Canceled
INN33692,2,1,1,1,Meal Plan 1,0,Room_Type 1,64,2018,11,26,Offline,0,0,0,75,1,Not_Canceled
INN22444,2,0,0,1,Meal Plan 1,0,Room_Type 4,146,2018,7,8,Online,0,0,0,127.8,2,Not_Canceled
INN32623,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,115,1,Canceled
INN35139,3,0,2,4,Meal Plan 1,0,Room_Type 4,104,2018,7,16,Online,0,0,0,139.2,0,Canceled
INN19420,2,0,2,1,Not Selected,0,Room_Type 1,11,2018,2,6,Online,0,0,0,81,1,Not_Canceled
INN04672,1,0,1,0,Meal Plan 1,0,Room_Type 1,45,2018,4,10,Corporate,1,1,6,65,0,Canceled
INN29695,2,0,0,2,Meal Plan 1,0,Room_Type 4,16,2018,7,1,Online,0,0,0,166,2,Not_Canceled
INN30036,2,0,0,2,Meal Plan 1,0,Room_Type 1,169,2018,6,30,Online,0,0,0,96.3,0,Canceled
INN08773,2,1,0,3,Meal Plan 1,0,Room_Type 1,44,2018,11,29,Online,0,0,0,88.22,1,Not_Canceled
INN14139,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115,1,Canceled
INN14764,2,0,0,2,Not Selected,0,Room_Type 1,21,2018,2,12,Online,0,0,0,79,0,Not_Canceled
INN09407,2,0,1,2,Meal Plan 1,0,Room_Type 1,81,2018,2,19,Offline,0,0,0,60,0,Not_Canceled
INN34925,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,2017,8,18,Online,0,0,0,128,0,Not_Canceled
INN34513,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
INN22883,1,0,2,1,Meal Plan 1,0,Room_Type 4,3,2018,10,23,Aviation,0,0,0,110,0,Not_Canceled
INN30531,2,1,0,2,Meal Plan 1,0,Room_Type 4,2,2018,8,24,Online,0,0,0,164,1,Not_Canceled
INN08588,2,0,1,3,Meal Plan 1,0,Room_Type 1,70,2018,6,9,Online,0,0,0,126.9,1,Not_Canceled
INN01959,2,0,2,5,Meal Plan 1,0,Room_Type 2,288,2018,12,22,Online,0,0,0,67.25,0,Canceled
INN17935,2,0,1,3,Meal Plan 1,0,Room_Type 1,49,2018,3,28,Offline,0,0,0,43.5,0,Not_Canceled
INN23960,2,0,1,2,Meal Plan 1,0,Room_Type 1,74,2018,11,11,Online,0,0,0,93.6,2,Not_Canceled
INN18935,2,0,0,2,Not Selected,0,Room_Type 1,9,2018,1,14,Online,0,0,0,67.5,0,Not_Canceled
INN28925,2,0,1,3,Meal Plan 1,0,Room_Type 1,31,2018,10,27,Offline,0,0,0,85,0,Not_Canceled
INN25378,1,0,0,1,Meal Plan 1,0,Room_Type 1,361,2018,11,4,Online,1,1,0,91,0,Canceled
INN00415,1,0,0,1,Meal Plan 1,0,Room_Type 1,13,2018,1,20,Offline,0,0,0,71,0,Not_Canceled
INN35051,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Offline,0,0,0,115,0,Canceled
INN17812,2,0,0,1,Meal Plan 1,0,Room_Type 1,43,2018,11,3,Online,0,0,0,108,2,Not_Canceled
INN06717,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Online,0,0,0,89,0,Canceled
INN25367,2,0,0,1,Meal Plan 1,0,Room_Type 1,63,2018,12,13,Online,0,0,0,93.6,2,Not_Canceled
INN30796,2,0,1,2,Meal Plan 1,0,Room_Type 1,9,2017,9,7,Online,0,0,0,161.33,0,Not_Canceled
INN08030,1,0,2,0,Meal Plan 1,0,Room_Type 1,5,2018,7,10,Corporate,1,0,1,65,0,Not_Canceled
INN07773,3,0,0,4,Meal Plan 1,0,Room_Type 4,106,2018,8,24,Online,0,0,0,152.1,0,Canceled
INN13253,2,0,0,3,Meal Plan 1,0,Room_Type 1,2,2018,6,8,Online,0,0,0,73.07,2,Not_Canceled
INN15756,3,0,0,2,Meal Plan 1,0,Room_Type 4,69,2018,4,21,Online,0,0,0,137.7,2,Not_Canceled
INN00503,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,10,17,Corporate,0,0,0,95,0,Not_Canceled
INN28698,2,0,2,5,Meal Plan 2,0,Room_Type 1,13,2017,10,22,Offline,0,0,0,131.97,0,Not_Canceled
INN09024,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,10,29,Offline,0,0,0,130,0,Not_Canceled
INN04326,2,0,0,3,Meal Plan 1,0,Room_Type 1,22,2017,9,1,Online,0,0,0,105,2,Not_Canceled
INN06043,1,0,2,1,Meal Plan 1,0,Room_Type 1,6,2017,11,22,Offline,0,0,0,37.33,0,Not_Canceled
INN02210,2,0,1,0,Meal Plan 1,0,Room_Type 1,166,2018,6,26,Online,0,0,0,96.3,1,Not_Canceled
INN02432,2,0,2,0,Meal Plan 1,0,Room_Type 4,143,2018,12,4,Online,0,0,0,88.69,1,Not_Canceled
INN00522,2,0,1,3,Meal Plan 1,0,Room_Type 4,84,2018,3,24,Online,0,0,0,99.45,0,Not_Canceled
INN25805,2,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,9,6,Online,0,0,0,135.9,0,Canceled
INN18825,1,0,5,10,Meal Plan 1,0,Room_Type 4,3,2018,5,9,Aviation,0,0,0,110,0,Canceled
INN08045,3,0,0,2,Meal Plan 1,1,Room_Type 1,9,2018,11,11,Complementary,0,0,0,0,3,Not_Canceled
INN28923,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,2,19,Corporate,0,0,0,81,0,Not_Canceled
INN35198,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,2018,6,10,Offline,0,0,0,90.67,1,Not_Canceled
INN22739,2,2,0,1,Meal Plan 1,1,Room_Type 6,36,2018,7,22,Online,0,0,0,216.9,2,Not_Canceled
INN12278,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,9,30,Offline,1,1,0,98.1,0,Not_Canceled
INN33533,1,0,2,2,Meal Plan 2,0,Room_Type 1,166,2018,7,24,Offline,0,0,0,85.01,0,Canceled
INN04469,2,0,1,3,Meal Plan 1,0,Room_Type 1,285,2018,10,3,Online,0,0,0,100,0,Canceled
INN32596,1,0,0,1,Not Selected,0,Room_Type 1,2,2018,3,30,Online,0,0,0,89,0,Not_Canceled
INN26869,1,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Complementary,0,0,0,0,0,Not_Canceled
INN27501,2,0,0,3,Meal Plan 1,0,Room_Type 4,88,2018,4,26,Online,0,0,0,109.8,1,Not_Canceled
INN18249,2,0,1,0,Not Selected,0,Room_Type 1,1,2018,8,7,Online,0,0,0,98,0,Not_Canceled
INN09622,2,2,2,2,Meal Plan 1,0,Room_Type 6,21,2018,11,19,Online,0,0,0,147.9,2,Not_Canceled
INN05405,1,0,0,1,Meal Plan 1,0,Room_Type 4,44,2018,3,31,Online,0,0,0,104.4,1,Not_Canceled
INN09495,1,0,1,1,Not Selected,0,Room_Type 1,13,2018,11,7,Online,0,0,0,134.75,1,Not_Canceled
INN34795,2,0,1,1,Meal Plan 1,0,Room_Type 1,103,2017,8,8,Online,0,0,0,76.5,1,Not_Canceled
INN29374,1,0,1,3,Meal Plan 1,0,Room_Type 1,127,2018,4,28,Offline,0,0,0,80,0,Not_Canceled
INN14854,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,2,Online,0,0,0,158,0,Not_Canceled
INN31360,3,0,4,11,Meal Plan 1,0,Room_Type 4,90,2018,8,16,Online,0,0,0,150.3,0,Canceled
INN10089,3,0,0,4,Meal Plan 1,0,Room_Type 4,55,2017,10,28,Offline,0,0,0,112.5,1,Not_Canceled
INN00005,2,0,1,1,Not Selected,0,Room_Type 1,48,2018,4,11,Online,0,0,0,94.5,0,Canceled
INN08405,2,0,0,3,Not Selected,0,Room_Type 1,144,2018,6,2,Online,0,0,0,95.4,0,Not_Canceled
INN26542,2,1,2,0,Meal Plan 1,0,Room_Type 1,90,2018,12,18,Online,0,0,0,109.8,1,Not_Canceled
INN01795,1,0,1,1,Meal Plan 1,0,Room_Type 1,85,2018,12,3,Online,0,0,0,98,0,Not_Canceled
INN28529,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,2018,4,15,Online,0,0,0,96.3,1,Not_Canceled
INN17230,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,110,0,Canceled
INN22772,2,0,1,3,Meal Plan 1,0,Room_Type 4,54,2018,6,20,Online,0,0,0,113.4,1,Not_Canceled
INN06660,2,0,2,2,Meal Plan 1,0,Room_Type 1,297,2018,10,23,Online,0,0,0,90.95,0,Canceled
INN26885,2,0,1,2,Meal Plan 1,0,Room_Type 1,74,2018,12,9,Offline,0,0,0,75,0,Not_Canceled
INN17253,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,7,16,Online,0,0,0,139,1,Not_Canceled
INN31851,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
INN07910,2,0,1,0,Meal Plan 1,0,Room_Type 1,10,2018,3,6,Online,0,0,0,93,0,Not_Canceled
INN19994,2,0,1,1,Meal Plan 1,0,Room_Type 2,3,2017,12,21,Offline,0,0,0,37.5,1,Not_Canceled
INN30749,2,0,2,4,Meal Plan 1,0,Room_Type 1,90,2017,8,16,Online,0,0,0,76.5,0,Canceled
INN21637,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,9,14,Offline,0,0,0,130,0,Not_Canceled
INN07405,2,0,1,3,Meal Plan 1,0,Room_Type 1,75,2018,3,17,Online,0,0,0,80,0,Canceled
INN30165,2,2,1,4,Meal Plan 1,0,Room_Type 6,30,2018,2,8,Online,0,0,0,152.3,2,Not_Canceled
INN13849,2,1,2,2,Not Selected,0,Room_Type 1,12,2018,1,15,Online,0,0,0,75,0,Not_Canceled
INN11279,2,0,0,3,Meal Plan 1,0,Room_Type 4,10,2018,7,7,Online,0,0,0,161.33,1,Not_Canceled
INN18158,2,0,1,1,Meal Plan 1,0,Room_Type 2,31,2018,3,14,Online,0,0,0,81.9,1,Not_Canceled
INN19973,2,0,2,1,Not Selected,0,Room_Type 1,79,2018,4,17,Online,0,0,0,88.5,0,Canceled
INN04411,2,0,2,1,Not Selected,0,Room_Type 1,145,2018,10,8,Online,0,0,0,108,1,Canceled
INN05575,1,0,2,7,Meal Plan 1,0,Room_Type 1,3,2017,12,22,Online,0,0,0,67.5,0,Not_Canceled
INN07694,2,0,0,5,Meal Plan 1,0,Room_Type 1,254,2018,10,25,Online,0,0,0,90.95,0,Canceled
INN26130,2,0,0,1,Not Selected,0,Room_Type 1,122,2018,6,30,Online,0,0,0,85.5,1,Not_Canceled
INN02120,2,0,1,2,Meal Plan 1,0,Room_Type 1,10,2017,8,24,Online,0,0,0,90,2,Not_Canceled
INN33316,2,0,0,3,Meal Plan 1,0,Room_Type 1,173,2018,7,12,Offline,0,0,0,72.25,0,Not_Canceled
INN14736,2,1,2,6,Meal Plan 1,0,Room_Type 1,71,2018,9,1,Online,0,0,0,150.98,3,Not_Canceled
INN09074,2,0,1,1,Not Selected,0,Room_Type 1,105,2018,8,6,Online,0,0,0,107.1,1,Not_Canceled
INN10894,1,0,1,2,Meal Plan 1,0,Room_Type 1,31,2017,12,11,Offline,0,0,0,55.8,1,Not_Canceled
INN03598,2,0,1,4,Meal Plan 2,0,Room_Type 1,108,2018,12,26,Online,0,0,0,158.4,1,Canceled
INN20549,2,0,0,4,Meal Plan 1,0,Room_Type 1,31,2018,2,3,Online,0,0,0,80.3,0,Not_Canceled
INN29699,2,0,0,5,Meal Plan 1,0,Room_Type 1,236,2018,8,2,Corporate,0,0,0,89,0,Not_Canceled
INN27917,2,0,1,3,Meal Plan 1,0,Room_Type 1,65,2018,5,9,Online,0,0,0,119.85,0,Not_Canceled
INN06319,1,0,4,11,Meal Plan 1,0,Room_Type 4,26,2018,11,5,Online,0,0,0,131.57,1,Canceled
INN28567,1,0,0,2,Meal Plan 1,0,Room_Type 4,20,2018,2,9,Online,0,0,0,63.22,1,Not_Canceled
INN23541,1,0,1,1,Meal Plan 1,0,Room_Type 1,85,2018,12,3,Online,0,0,0,98,0,Canceled
INN27788,2,0,0,2,Not Selected,0,Room_Type 1,111,2018,8,12,Online,0,0,0,107.1,1,Not_Canceled
INN14178,2,0,2,6,Meal Plan 1,0,Room_Type 1,4,2017,9,8,Online,0,0,0,132.13,0,Not_Canceled
INN35964,2,0,1,3,Meal Plan 1,0,Room_Type 1,17,2018,3,14,Online,0,0,0,91,1,Not_Canceled
INN10644,2,0,1,1,Meal Plan 1,0,Room_Type 1,174,2017,10,10,Offline,0,0,0,70,0,Canceled
INN18902,2,1,0,3,Meal Plan 1,0,Room_Type 1,18,2018,6,21,Corporate,0,0,0,100,0,Not_Canceled
INN11094,2,0,0,2,Not Selected,0,Room_Type 1,35,2018,12,28,Online,0,0,0,120,1,Not_Canceled
INN02965,0,2,1,0,Meal Plan 1,0,Room_Type 2,197,2018,7,17,Online,0,0,0,86.5,0,Canceled
INN11151,2,2,2,2,Meal Plan 1,0,Room_Type 6,42,2018,5,15,Online,0,0,0,198.9,0,Canceled
INN05252,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,2017,7,11,Offline,0,0,0,94.5,0,Not_Canceled
INN21568,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,2018,10,10,Offline,0,0,0,120,0,Canceled
INN00511,1,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,90,0,Not_Canceled
INN09872,2,0,1,2,Meal Plan 1,0,Room_Type 2,11,2017,12,25,Online,0,0,0,80.41,0,Not_Canceled
INN12452,2,0,2,2,Meal Plan 1,0,Room_Type 1,0,2018,7,2,Online,0,0,0,151,1,Not_Canceled
INN00715,2,0,0,3,Meal Plan 1,0,Room_Type 1,105,2018,10,12,Offline,0,0,0,75,0,Not_Canceled
INN25393,3,0,2,2,Meal Plan 1,0,Room_Type 4,1,2018,7,8,Online,0,0,0,184.5,2,Not_Canceled
INN31352,1,0,0,3,Not Selected,0,Room_Type 1,15,2018,11,8,Online,0,0,0,130.9,1,Not_Canceled
INN34279,2,0,1,0,Not Selected,0,Room_Type 1,1,2018,2,22,Online,0,0,0,85,0,Canceled
INN09251,2,0,2,1,Not Selected,0,Room_Type 1,133,2018,9,3,Online,0,0,0,118.8,0,Canceled
INN13930,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,3,19,Online,0,0,0,141,1,Canceled
INN12606,1,0,1,3,Meal Plan 1,0,Room_Type 1,209,2018,9,29,Online,0,0,0,111.35,0,Canceled
INN28938,1,0,0,1,Meal Plan 1,0,Room_Type 4,20,2018,5,26,Aviation,0,0,0,110,0,Canceled
INN02390,2,1,1,1,Meal Plan 1,0,Room_Type 1,10,2018,3,19,Online,0,0,0,127,1,Not_Canceled
INN21056,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,10,3,Online,0,0,0,133.75,1,Not_Canceled
INN14117,2,0,2,0,Meal Plan 1,0,Room_Type 1,5,2017,9,20,Corporate,1,1,0,100,0,Not_Canceled
INN32561,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,2018,4,8,Offline,0,0,0,78,0,Canceled
INN09724,3,0,1,1,Meal Plan 1,0,Room_Type 4,35,2018,4,18,Online,0,0,0,137.7,2,Not_Canceled
INN21928,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,Offline,0,0,0,108,0,Canceled
INN00852,1,0,0,1,Meal Plan 1,0,Room_Type 1,19,2017,10,7,Corporate,0,0,0,85.5,0,Not_Canceled
INN26271,2,0,0,2,Meal Plan 1,0,Room_Type 2,14,2018,7,22,Online,0,0,0,86.85,2,Not_Canceled
INN04356,2,0,0,5,Meal Plan 1,0,Room_Type 1,221,2017,8,11,Online,0,0,0,76.5,1,Canceled
INN05148,1,0,2,1,Meal Plan 1,1,Room_Type 1,18,2018,12,11,Corporate,1,0,3,67,0,Not_Canceled
INN08646,2,2,2,1,Meal Plan 1,0,Room_Type 6,56,2018,8,13,Online,0,0,0,207.9,1,Not_Canceled
INN22478,1,0,1,0,Not Selected,0,Room_Type 1,7,2018,4,11,Online,0,0,0,89,0,Not_Canceled
INN35505,2,0,1,1,Meal Plan 1,0,Room_Type 2,19,2017,12,26,Online,0,0,0,86.75,1,Not_Canceled
INN21700,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,7,19,Corporate,1,3,12,65,0,Not_Canceled
INN32752,2,0,2,1,Meal Plan 1,0,Room_Type 1,18,2018,1,10,Online,0,0,0,97.33,1,Not_Canceled
INN25513,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75,0,Canceled
INN13119,2,0,2,2,Meal Plan 1,0,Room_Type 1,40,2018,5,13,Online,0,0,0,126.9,1,Not_Canceled
INN19563,2,0,2,2,Not Selected,0,Room_Type 1,24,2018,10,2,Online,0,0,0,129,3,Not_Canceled
INN00951,2,0,1,1,Not Selected,0,Room_Type 1,63,2018,3,28,Online,0,0,0,80.1,0,Canceled
INN31936,3,0,2,2,Meal Plan 1,0,Room_Type 4,21,2018,5,29,Online,0,0,0,130.9,0,Canceled
INN13302,2,0,1,3,Meal Plan 1,0,Room_Type 1,189,2018,8,8,Offline,0,0,0,72.25,0,Canceled
INN01722,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Online,0,0,0,115,1,Canceled
INN15470,1,0,1,0,Meal Plan 1,0,Room_Type 4,5,2018,9,12,Aviation,0,0,0,110,0,Canceled
INN31277,2,0,2,1,Meal Plan 2,0,Room_Type 1,110,2017,7,25,Offline,0,0,0,94.5,0,Not_Canceled
INN11161,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,6,24,Online,0,0,0,94.5,0,Canceled
INN17766,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105,0,Not_Canceled
INN32366,2,0,1,3,Meal Plan 1,0,Room_Type 1,166,2017,10,12,Online,0,0,0,89.25,2,Not_Canceled
INN04270,2,0,2,5,Meal Plan 1,0,Room_Type 1,299,2018,9,17,Online,0,0,0,100.3,0,Canceled
INN15749,2,0,0,2,Meal Plan 1,0,Room_Type 1,12,2018,12,30,Online,0,0,0,147,1,Not_Canceled
INN02831,3,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,4,1,Online,0,0,0,90.47,1,Not_Canceled
INN04619,2,0,1,3,Meal Plan 1,0,Room_Type 1,75,2018,3,17,Online,0,0,0,80,0,Canceled
INN33992,1,0,0,2,Meal Plan 2,0,Room_Type 1,56,2017,9,17,Offline,0,0,0,58,0,Not_Canceled
INN07542,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,10,Complementary,0,0,0,0,0,Not_Canceled
INN09646,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,10,5,Online,0,0,0,152,2,Not_Canceled
INN29222,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,3,20,Offline,0,0,0,75,0,Canceled
INN03257,2,0,2,3,Meal Plan 1,0,Room_Type 4,41,2017,11,1,Offline,0,0,0,60,1,Not_Canceled
INN01373,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2017,10,23,Offline,0,0,0,88.5,0,Not_Canceled
INN12906,2,0,0,3,Not Selected,0,Room_Type 1,24,2018,8,31,Online,0,0,0,110,0,Not_Canceled
INN19285,2,0,1,3,Meal Plan 1,0,Room_Type 1,53,2018,11,21,Online,0,0,0,88.4,0,Not_Canceled
INN32064,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,2018,1,22,Online,0,0,0,80.3,1,Not_Canceled
INN06677,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,9,15,Online,0,0,0,159,0,Not_Canceled
INN15058,2,0,2,5,Meal Plan 1,0,Room_Type 1,165,2018,8,8,Online,0,0,0,99.45,0,Canceled
INN35714,1,0,1,2,Not Selected,0,Room_Type 1,26,2018,12,5,Online,0,0,0,88,0,Not_Canceled
INN14554,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,10,12,Corporate,0,0,0,65,0,Not_Canceled
INN27822,3,0,0,4,Meal Plan 1,0,Room_Type 4,183,2018,10,26,Online,0,0,0,123.3,2,Canceled
INN09279,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100,0,Not_Canceled
INN14218,2,0,0,1,Not Selected,0,Room_Type 1,86,2018,4,26,Online,0,0,0,85.5,1,Not_Canceled
INN06234,2,0,1,3,Meal Plan 1,0,Room_Type 1,25,2018,3,7,Offline,0,0,0,87,0,Not_Canceled
INN23277,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120,0,Not_Canceled
INN20342,2,0,1,3,Not Selected,0,Room_Type 1,161,2018,10,31,Offline,0,0,0,59.5,0,Not_Canceled
INN32390,1,1,2,0,Meal Plan 1,0,Room_Type 1,0,2017,10,11,Online,0,0,0,9,0,Not_Canceled
INN36227,1,0,2,3,Meal Plan 1,0,Room_Type 4,66,2018,6,26,Online,0,0,0,122.72,0,Not_Canceled
INN35216,1,0,0,3,Meal Plan 1,0,Room_Type 4,68,2018,4,21,Online,0,0,0,112.2,1,Not_Canceled
INN12471,0,2,2,3,Meal Plan 1,0,Room_Type 2,251,2018,8,14,Online,0,0,0,81.5,1,Canceled
INN11172,2,0,0,1,Meal Plan 1,0,Room_Type 1,26,2018,6,17,Online,0,0,0,119.85,1,Not_Canceled
INN16949,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,1,11,Corporate,1,2,16,65.67,0,Not_Canceled
INN05288,2,0,1,2,Meal Plan 2,0,Room_Type 1,315,2018,9,30,Online,0,0,0,160,0,Canceled
INN35697,2,2,1,0,Meal Plan 1,0,Room_Type 6,10,2018,12,11,Online,1,0,1,174,2,Not_Canceled
INN28547,2,0,0,2,Not Selected,0,Room_Type 1,3,2018,4,8,Online,0,0,0,104,1,Not_Canceled
INN20506,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Offline,0,0,0,70,0,Canceled
INN28615,1,0,1,0,Meal Plan 1,0,Room_Type 1,1,2018,10,17,Online,0,0,0,150,2,Not_Canceled
INN03805,2,0,1,2,Meal Plan 1,0,Room_Type 4,6,2018,2,12,Online,0,0,0,106,2,Not_Canceled
INN18162,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,9,22,Corporate,0,0,0,147,0,Not_Canceled
