...1,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
261381,261381,2023-01-28T08:19:22Z,3904,8355,481.27,2362762,27,0,0
1016437,1016437,2023-04-16T22:51:42Z,1687,1832,613.76,9154302,105,0,0
1481580,1481580,2023-06-04T13:18:14Z,2753,6949,518.28,13353494,154,0,0
216603,216603,2023-01-23T12:57:31Z,4634,4285,1283.71,1947451,22,1,1
470646,470646,2023-02-19T01:35:54Z,3700,3222,961.53,4239354,49,0,0
857063,857063,2023-03-31T10:18:28Z,1889,5651,944.97,7726708,89,0,0
730068,730068,2023-03-18T06:08:00Z,3392,4713,978.76,6588480,76,0,0
1597036,1597036,2023-06-16T13:36:13Z,2044,3204,596.76,14391373,166,0,0
436351,436351,2023-02-15T11:36:54Z,1107,4137,23.83,3929814,45,0,0
1144754,1144754,2023-04-30T10:51:39Z,3506,1128,379.18,10320699,119,0,0
51670,51670,2023-01-06T10:22:10Z,1065,2922,1146.21,469330,5,1,1
1263297,1263297,2023-05-12T15:48:00Z,3742,1140,704.33,11375280,131,0,0
1366987,1366987,2023-05-23T13:19:44Z,158,4106,535.93,12316784,142,0,0
1231817,1231817,2023-05-09T11:59:44Z,1,4002,412.63,11102384,128,0,0
760663,760663,2023-03-21T09:10:25Z,3231,9058,64.47,6858625,79,0,0
954314,954314,2023-04-10T11:42:47Z,3162,6103,26.64,8595767,99,0,0
1610848,1610848,2023-06-18T04:11:05Z,2080,5067,730.23,14530265,168,0,0
1342572,1342572,2023-05-21T04:07:36Z,4143,9651,310.9,12110856,140,0,0
1377549,1377549,2023-05-24T14:53:44Z,471,3275,11.97,12408824,143,0,0
115068,115068,2023-01-13T00:57:21Z,3316,2197,288.6,1040241,12,0,0
1364426,1364426,2023-05-23T09:35:34Z,3820,7066,535.69,12303334,142,0,0
758210,758210,2023-03-21T03:14:54Z,4514,1424,112.6,6837294,79,0,0
774383,774383,2023-03-22T15:17:42Z,738,5659,92.81,6967062,80,0,0
1443763,1443763,2023-05-31T13:41:50Z,2599,5552,202.81,13009310,150,0,0
197250,197250,2023-01-21T13:13:56Z,3252,7031,340.77,1775636,20,0,0
1283327,1283327,2023-05-14T17:42:32Z,747,7836,77.05,11554952,133,0,0
455390,455390,2023-02-17T11:05:36Z,4168,9666,216.67,4100736,47,0,0
97070,97070,2023-01-11T06:01:06Z,4198,1998,539.56,885666,10,0,0
1570060,1570060,2023-06-13T16:37:34Z,3528,6600,282.58,14143054,163,0,0
1560696,1560696,2023-06-12T16:51:57Z,4999,5617,342.53,14057517,162,0,0
1229489,1229489,2023-05-09T08:32:01Z,4964,9367,493.28,11089921,128,0,0
408258,408258,2023-02-12T12:33:25Z,1143,4732,661.7,3674005,42,0,0
794502,794502,2023-03-24T17:36:37Z,832,2559,2111.54,7148197,82,1,1
1163090,1163090,2023-05-02T09:22:55Z,3844,7680,98.15,10488175,121,0,0
1611145,1611145,2023-06-18T05:07:30Z,1368,7546,600.99,14533650,168,0,0
1196473,1196473,2023-05-05T16:26:28Z,708,7315,100.16,10772788,124,0,0
1683890,1683890,2023-06-25T13:49:21Z,4754,1859,1089.41,15169761,175,1,1
399597,399597,2023-02-11T13:44:13Z,370,503,39.27,3591853,41,0,0
85145,85145,2023-01-09T18:37:56Z,2222,4379,390.99,758276,8,0,0
973021,973021,2023-04-12T11:18:50Z,2493,5251,190.02,8767130,101,0,0
193581,193581,2023-01-21T07:38:21Z,1834,4063,742.27,1755501,20,0,0
1245410,1245410,2023-05-10T18:37:25Z,666,6995,941.03,11212645,129,0,0
1657188,1657188,2023-06-22T17:59:51Z,2400,9531,204.99,14925591,172,0,0
765625,765625,2023-03-21T16:56:28Z,1894,1184,102.47,6886588,79,0,0
979010,979010,2023-04-13T04:25:59Z,236,9141,731.7,8828759,102,0,0
1326289,1326289,2023-05-19T10:04:00Z,1325,5250,277.04,11959440,138,0,0
922607,922607,2023-04-07T06:35:27Z,1221,8985,379.4,8318127,96,0,0
1512838,1512838,2023-06-07T17:53:50Z,1408,9658,559.44,13629230,157,0,0
1302267,1302267,2023-05-16T17:31:21Z,4590,5460,72.95,11727081,135,0,0
1695355,1695355,2023-06-26T17:18:31Z,598,9485,358.27,15268711,176,0,0
200418,200418,2023-01-21T18:59:51Z,2450,6791,249.55,1796391,20,0,0
1538252,1538252,2023-06-10T12:18:01Z,3902,7442,308.94,13868281,160,0,0
334945,334945,2023-02-04T18:39:19Z,115,3401,354.66,3004759,34,0,0
627944,627944,2023-03-07T11:39:35Z,2878,5841,498.37,5657975,65,0,0
23945,23945,2023-01-03T11:53:44Z,4564,4401,477.28,215624,2,0,0
278457,278457,2023-01-30T01:33:05Z,407,5413,130.42,2511185,29,0,0
501194,501194,2023-02-22T07:22:52Z,147,2992,1198.68,4519372,52,1,1
297425,297425,2023-01-31T21:59:56Z,2913,2481,205.3,2671196,30,0,0
1257805,1257805,2023-05-12T07:08:23Z,3344,9347,330.05,11344103,131,0,0
898465,898465,2023-04-04T14:15:35Z,2699,9663,435.78,8086535,93,0,0
631064,631064,2023-03-07T16:25:37Z,118,9632,428.4,5675137,65,0,0
76028,76028,2023-01-08T20:48:32Z,3769,6061,1235.76,679712,7,1,1
1192789,1192789,2023-05-05T10:43:30Z,1546,2314,120.07,10752210,124,0,0
327546,327546,2023-02-04T05:44:15Z,2856,8822,509.82,2958255,34,0,0
755968,755968,2023-03-20T16:46:52Z,3506,8105,195.74,6799612,78,0,0
414690,414690,2023-02-13T07:43:54Z,4764,8097,89.27,3743034,43,0,0
90113,90113,2023-01-10T10:53:06Z,3135,7474,211.59,816786,9,0,0
376706,376706,2023-02-09T08:23:00Z,988,80,731.8,3399780,39,0,0
584120,584120,2023-03-02T18:24:54Z,1779,8908,428.3,5250294,60,0,0
862129,862129,2023-03-31T18:55:00Z,3826,3650,413.67,7757700,89,0,0
60053,60053,2023-01-07T08:30:48Z,823,421,222.41,549048,6,0,0
219476,219476,2023-01-23T17:55:40Z,2767,6750,116.23,1965340,22,0,0
224259,224259,2023-01-24T10:06:47Z,1680,1757,64.31,2023607,23,0,0
1179902,1179902,2023-05-04T04:05:54Z,1979,8452,637.94,10641954,123,0,0
473908,473908,2023-02-19T09:58:32Z,1240,1076,474.26,4269512,49,0,0
663361,663361,2023-03-11T06:55:29Z,4471,202,170.08,5986529,69,0,0
1399767,1399767,2023-05-27T02:17:38Z,4484,7201,98.63,12622658,146,0,0
1302352,1302352,2023-05-16T17:42:49Z,2440,8948,194.21,11727769,135,0,0
1179769,1179769,2023-05-04T03:32:21Z,4203,4128,1081.55,10639941,123,1,1
971047,971047,2023-04-12T08:12:53Z,4919,5631,24.42,8755973,101,0,0
178430,178430,2023-01-19T13:40:20Z,2115,1497,745.76,1604420,18,0,0
630964,630964,2023-03-07T16:13:41Z,3218,9141,1348.56,5674421,65,1,1
1729678,1729678,2023-06-30T11:09:33Z,2435,6741,1192.53,15592173,180,1,1
800462,800462,2023-03-25T11:43:08Z,2667,6280,1180.5,7213388,83,1,1
183483,183483,2023-01-20T06:32:18Z,815,9342,1219.69,1665138,19,1,1
808637,808637,2023-03-26T09:34:53Z,4483,57,1527.34,7292093,84,1,1
1186930,1186930,2023-05-04T16:28:24Z,4044,2011,413,10686504,123,0,0
441879,441879,2023-02-16T02:49:01Z,4158,9293,184.09,3984541,46,0,0
394985,394985,2023-02-11T06:28:28Z,3445,8547,507.4,3565708,41,0,0
721429,721429,2023-03-17T08:03:02Z,4844,2588,20.35,6508982,75,0,0
339286,339286,2023-02-05T09:58:10Z,1140,4346,284.94,3059890,35,0,0
418940,418940,2023-02-13T14:01:07Z,1298,3733,965.15,3765667,43,0,0
760188,760188,2023-03-21T08:23:49Z,319,8624,1246.93,6855829,79,1,1
849348,849348,2023-03-30T13:04:02Z,4167,6367,425.95,7650242,88,0,0
692347,692347,2023-03-14T07:18:15Z,2040,321,964.76,6247095,72,0,0
1173307,1173307,2023-05-03T10:18:57Z,1506,5393,585.38,10577937,122,0,0
441668,441668,2023-02-16T01:21:57Z,3255,8891,13.55,3979317,46,0,0
286123,286123,2023-01-30T16:33:26Z,1291,325,1583.61,2565206,29,1,1
526172,526172,2023-02-24T17:09:25Z,1088,6650,190.36,4727365,54,0,0
1367375,1367375,2023-05-23T13:55:04Z,3428,3094,105.72,12318904,142,0,0
1609434,1609434,2023-06-17T19:08:27Z,4719,9781,386.3,14497707,167,0,0
616512,616512,2023-03-06T08:47:44Z,1306,1792,463.49,5561264,64,0,0
31667,31667,2023-01-04T09:10:51Z,4219,557,195.93,292251,3,0,0
1680753,1680753,2023-06-25T09:18:46Z,4867,4121,683.72,15153526,175,0,0
215450,215450,2023-01-23T11:19:53Z,772,5448,627.8,1941593,22,0,0
1082734,1082734,2023-04-23T19:26:18Z,209,8146,312.48,9746778,112,0,0
455912,455912,2023-02-17T11:49:19Z,3275,1879,311.06,4103359,47,0,0
1063652,1063652,2023-04-21T19:24:53Z,1977,5251,144.23,9573893,110,0,0
1378996,1378996,2023-05-24T17:38:50Z,440,6127,192.63,12418730,143,0,0
622899,622899,2023-03-06T20:02:43Z,1092,5922,725.52,5601763,64,0,0
1300393,1300393,2023-05-16T14:07:27Z,1032,4390,641.51,11714847,135,0,0
841180,841180,2023-03-29T15:20:51Z,1196,5821,71.39,7572051,87,0,0
1023377,1023377,2023-04-17T15:05:39Z,2968,3272,542.22,9212739,106,0,0
461929,461929,2023-02-18T05:27:02Z,3532,2804,587.73,4166822,48,0,0
505222,505222,2023-02-22T13:37:42Z,339,4281,822.45,4541862,52,0,0
91068,91068,2023-01-10T12:13:11Z,4701,9102,1131.53,821591,9,1,1
1134519,1134519,2023-04-29T09:47:12Z,4431,5609,975.71,10230432,118,0,0
568910,568910,2023-03-01T08:49:44Z,1484,3841,569.92,5129384,59,0,0
1439343,1439343,2023-05-31T06:29:38Z,68,8298,330.47,12983378,150,0,0
1242756,1242756,2023-05-10T13:37:26Z,2191,1992,207.8,11194646,129,0,0
1139562,1139562,2023-04-29T17:56:05Z,2772,2357,928.72,10259765,118,0,0
489155,489155,2023-02-20T19:16:49Z,289,8869,126.35,4389409,50,0,0
963961,963961,2023-04-11T11:59:20Z,3828,2735,11.08,8683160,100,0,0
1110635,1110635,2023-04-26T17:37:11Z,4947,9974,535.42,9999431,115,0,0
91107,91107,2023-01-10T12:16:00Z,2675,3257,185.1,821760,9,0,0
793949,793949,2023-03-24T16:26:51Z,2873,9881,634.15,7144011,82,0,0
1710443,1710443,2023-06-28T10:52:24Z,2166,729,325.46,15418344,178,0,0
435899,435899,2023-02-15T10:58:26Z,430,514,151.84,3927506,45,0,0
981777,981777,2023-04-13T10:11:39Z,3133,9869,655.13,8849499,102,0,0
469017,469017,2023-02-18T17:27:27Z,901,3915,1280.17,4210047,48,1,1
1591426,1591426,2023-06-16T02:24:50Z,668,749,1204.26,14351090,166,1,1
162297,162297,2023-01-17T20:02:43Z,2101,2419,347.67,1454563,16,0,0
536863,536863,2023-02-25T20:04:11Z,2112,7088,663.72,4824251,55,0,0
350918,350918,2023-02-06T12:46:58Z,3217,4636,1576.64,3156418,36,1,1
854412,854412,2023-03-31T05:18:25Z,4168,6836,343.99,7708705,89,0,0
394058,394058,2023-02-11T03:29:36Z,4578,3194,1059.09,3554976,41,1,1
89152,89152,2023-01-10T09:21:11Z,2591,1760,317.28,811271,9,0,0
856974,856974,2023-03-31T10:09:57Z,4113,7331,246.4,7726197,89,0,0
1526525,1526525,2023-06-09T08:58:51Z,868,3902,189.68,13769931,159,0,0
1720558,1720558,2023-06-29T11:44:18Z,1118,9659,1002.64,15507858,179,1,1
77916,77916,2023-01-09T06:37:01Z,2632,9624,80.05,715021,8,0,0
1471475,1471475,2023-06-03T12:44:42Z,3105,7713,582.5,13265082,153,0,0
512389,512389,2023-02-23T10:29:35Z,3512,1302,320.56,4616975,53,0,0
1058513,1058513,2023-04-21T10:23:06Z,2021,4547,734.6,9541386,110,0,0
278020,278020,2023-01-29T21:26:01Z,3459,1778,917.79,2496361,28,0,0
892813,892813,2023-04-04T04:19:51Z,2275,2506,59.53,8050791,93,0,0
47703,47703,2023-01-05T21:21:40Z,3864,7957,102.03,422500,4,0,0
1628121,1628121,2023-06-19T17:41:53Z,3213,9310,223.74,14665313,169,0,0
673469,673469,2023-03-12T07:55:51Z,2664,1524,748.58,6076551,70,0,0
949362,949362,2023-04-09T20:42:32Z,74,9010,821.52,8541752,98,0,0
1661314,1661314,2023-06-23T09:10:58Z,2912,298,54.01,14980258,173,0,0
1210879,1210879,2023-05-07T09:09:53Z,4582,2925,742.27,10919393,126,0,0
960838,960838,2023-04-11T06:51:13Z,1120,6946,504.34,8664673,100,0,0
1749808,1749808,2023-07-02T12:49:15Z,964,5660,660.16,15770955,182,0,0
579227,579227,2023-03-02T10:11:06Z,3469,9908,1264.28,5220666,60,1,1
828966,828966,2023-03-28T11:14:25Z,3539,5174,556.71,7470865,86,0,0
912355,912355,2023-04-06T05:26:46Z,4736,4482,317.77,8227606,95,0,0
76564,76564,2023-01-09T01:16:21Z,518,3918,56.04,695781,8,0,0
926004,926004,2023-04-07T12:01:19Z,990,1950,265.22,8337679,96,0,0
1140686,1140686,2023-04-29T22:23:55Z,109,972,471.33,10275835,118,0,0
1556230,1556230,2023-06-12T10:01:54Z,1723,1667,943.56,14032914,162,0,0
126586,126586,2023-01-14T07:18:13Z,2864,8625,23.01,1149493,13,0,0
305595,305595,2023-02-01T17:15:42Z,3301,210,276,2740542,31,0,0
1407685,1407685,2023-05-27T17:43:10Z,1805,9281,1315.89,12678190,146,1,1
135008,135008,2023-01-15T04:31:07Z,709,1102,329.84,1225867,14,0,0
504841,504841,2023-02-22T13:05:08Z,935,9176,23.34,4539908,52,0,0
204514,204514,2023-01-22T09:49:12Z,4149,3137,220.16,1849752,21,0,0
1081865,1081865,2023-04-23T17:07:33Z,4736,6093,414.35,9738453,112,0,0
369117,369117,2023-02-08T11:25:17Z,3493,7803,208.91,3324317,38,0,0
658515,658515,2023-03-10T14:10:54Z,2730,9742,405.29,5926254,68,0,0
1548623,1548623,2023-06-11T13:04:15Z,1549,2672,56.75,13957455,161,0,0
1224480,1224480,2023-05-08T15:20:58Z,807,7487,287.48,11028058,127,0,0
810317,810317,2023-03-26T12:06:16Z,2946,2347,83.81,7301176,84,0,0
200847,200847,2023-01-21T20:37:13Z,3416,2188,810.16,1802233,20,0,0
1645944,1645944,2023-06-21T14:53:35Z,4877,4138,481.23,14828015,171,0,0
485783,485783,2023-02-20T12:57:02Z,65,9517,35.29,4366622,50,0,0
1328002,1328002,2023-05-19T12:32:45Z,4693,1075,123.75,11968365,138,0,0
712848,712848,2023-03-16T09:34:57Z,3205,263,1036.63,6428097,74,1,1
900096,900096,2023-04-04T17:03:07Z,2204,3889,839.7,8096587,93,0,0
1260120,1260120,2023-05-12T10:56:01Z,2513,2902,1235.89,11357761,131,1,1
544305,544305,2023-02-26T14:50:07Z,2800,2778,360.13,4891807,56,0,0
170921,170921,2023-01-18T17:04:20Z,448,5014,786.08,1530260,17,0,0
550187,550187,2023-02-27T09:22:06Z,4931,9402,375.16,4958526,57,0,0
1388465,1388465,2023-05-25T17:36:46Z,745,5666,427.35,12505006,144,0,0
302877,302877,2023-02-01T12:37:26Z,1037,4100,522.93,2723846,31,0,0
421771,421771,2023-02-13T20:02:31Z,2594,5770,980.79,3787351,43,0,0
645882,645882,2023-03-09T09:53:17Z,3102,7750,16.34,5824397,67,0,0
454558,454558,2023-02-17T09:52:22Z,388,1623,112.55,4096342,47,0,0
1704927,1704927,2023-06-27T17:29:25Z,2237,6274,1159.38,15355765,177,1,1
470650,470650,2023-02-19T01:38:16Z,2088,6025,275.12,4239496,49,0,0
508684,508684,2023-02-22T22:48:59Z,4226,1701,1068.24,4574939,52,1,1
1327620,1327620,2023-05-19T11:59:50Z,1779,1281,357.62,11966390,138,0,0
1019301,1019301,2023-04-17T09:02:19Z,418,6987,522.85,9190939,106,0,0
66064,66064,2023-01-07T18:38:17Z,3719,2664,458.04,585497,6,0,0
910680,910680,2023-04-05T19:43:34Z,4608,3870,85.67,8192614,94,0,0
1570662,1570662,2023-06-13T17:59:41Z,3206,1986,510.07,14147981,163,0,0
1672050,1672050,2023-06-24T10:44:12Z,857,8261,222.75,15072252,174,0,0
899916,899916,2023-04-04T16:41:52Z,4281,1627,1463.94,8095312,93,1,1
1342069,1342069,2023-05-21T01:25:58Z,108,5018,534.58,12101158,140,0,0
1693068,1693068,2023-06-26T13:19:53Z,4560,1890,495.61,15254393,176,0,0
975316,975316,2023-04-12T14:41:27Z,1614,7122,1547.03,8779287,101,1,1
558542,558542,2023-02-28T07:15:54Z,842,5199,79.3,5037354,58,0,0
631295,631295,2023-03-07T16:51:29Z,1828,7615,325.81,5676689,65,0,0
1159661,1159661,2023-05-01T21:02:41Z,662,3587,1806.06,10443761,120,1,1
1008821,1008821,2023-04-16T07:18:58Z,2395,1098,1172.83,9098338,105,1,1
932736,932736,2023-04-08T07:35:28Z,255,4083,883.37,8408128,97,0,0
1214308,1214308,2023-05-07T14:14:35Z,2415,9426,143.54,10937675,126,0,0
455131,455131,2023-02-17T10:44:00Z,158,4349,1006.84,4099440,47,1,1
1079587,1079587,2023-04-23T13:14:33Z,3874,8680,42.75,9724473,112,0,0
762525,762525,2023-03-21T11:58:58Z,685,1479,554.37,6868738,79,0,0
488529,488529,2023-02-20T17:38:17Z,1483,7702,28.59,4383497,50,0,0
1083941,1083941,2023-04-24T03:27:33Z,505,5186,444.63,9775653,113,0,0
488437,488437,2023-02-20T17:25:40Z,275,691,431.58,4382740,50,0,0
1573482,1573482,2023-06-14T06:51:11Z,1026,7545,675.17,14194271,164,0,0
1636693,1636693,2023-06-20T15:39:10Z,1791,4238,436.89,14744350,170,0,0
746338,746338,2023-03-19T16:51:34Z,3748,3430,1009.4,6713494,77,1,1
778267,778267,2023-03-23T06:23:01Z,30,9956,669.87,7021381,81,0,0
1108498,1108498,2023-04-26T13:52:53Z,3097,9078,509.89,9985973,115,0,0
895487,895487,2023-04-04T10:02:09Z,4919,422,14.22,8071329,93,0,0
86635,86635,2023-01-10T03:34:52Z,794,4447,478.75,790492,9,0,0
22344,22344,2023-01-03T09:37:57Z,3440,3565,377.64,207477,2,0,0
1662889,1662889,2023-06-23T11:31:12Z,4788,2675,348.95,14988672,173,0,0
1471073,1471073,2023-06-03T12:12:28Z,2755,7750,42.74,13263148,153,0,0
635417,635417,2023-03-08T08:27:58Z,961,3519,653.19,5732878,66,0,0
885627,885627,2023-04-03T09:35:39Z,4648,4303,499.3,7983339,92,0,0
23565,23565,2023-01-03T11:22:07Z,2211,6697,1137.73,213727,2,1,1
409627,409627,2023-02-12T14:31:16Z,4727,8383,323.85,3681076,42,0,0
1325873,1325873,2023-05-19T09:24:58Z,195,4645,625.02,11957098,138,0,0
953451,953451,2023-04-10T10:23:12Z,4226,2781,1076.93,8590992,99,1,1
973144,973144,2023-04-12T11:30:09Z,4093,7552,713.94,8767809,101,0,0
2473,2473,2023-01-01T08:36:09Z,1528,6299,504.62,30969,0,0,0
249723,249723,2023-01-27T02:29:13Z,2424,2017,147.98,2255353,26,0,0
615985,615985,2023-03-06T07:49:11Z,4798,605,1760.6,5557751,64,1,1
796324,796324,2023-03-25T03:18:10Z,2943,3501,3.84,7183090,83,0,0
1049876,1049876,2023-04-20T12:01:09Z,2394,6053,627.89,9460869,109,0,0
972197,972197,2023-04-12T10:07:27Z,148,7943,628.22,8762847,101,0,0
746891,746891,2023-03-19T18:05:47Z,3791,1090,1225.66,6717947,77,1,1
1637340,1637340,2023-06-20T16:48:50Z,3805,9055,520.41,14748530,170,0,0
709268,709268,2023-03-15T20:54:37Z,2686,5004,133.91,6382477,73,0,0
853705,853705,2023-03-31T02:11:47Z,1811,1928,641.77,7697507,89,0,0
1724991,1724991,2023-06-29T20:14:51Z,2743,8290,1351.55,15538491,179,1,1
50439,50439,2023-01-06T08:28:16Z,655,3914,1726.55,462496,5,1,1
1741301,1741301,2023-07-01T14:11:26Z,4447,9161,137.06,15689486,181,0,0
657663,657663,2023-03-10T12:58:07Z,3281,8287,35.29,5921887,68,0,0
1097952,1097952,2023-04-25T12:14:27Z,2044,9410,619.36,9893667,114,0,0
1739780,1739780,2023-07-01T11:55:42Z,3957,806,283.9,15681342,181,0,0
337010,337010,2023-02-05T05:34:49Z,1867,587,908.2,3044089,35,0,0
550487,550487,2023-02-27T09:49:59Z,1948,4448,883.31,4960199,57,0,0
96563,96563,2023-01-11T04:37:33Z,3217,1796,812.05,880653,10,0,0
518316,518316,2023-02-24T01:38:27Z,4935,1769,89.61,4671507,54,0,0
1175098,1175098,2023-05-03T12:44:18Z,3910,316,235.6,10586658,122,0,0
1343590,1343590,2023-05-21T06:55:30Z,1500,8174,1214.23,12120930,140,1,1
726779,726779,2023-03-17T16:19:27Z,2152,6759,377.64,6538767,75,0,0
1632867,1632867,2023-06-20T10:04:00Z,655,3382,1084.53,14724240,170,1,1
652002,652002,2023-03-09T22:26:07Z,3070,2501,451.59,5869567,67,0,0
1425280,1425280,2023-05-29T14:27:38Z,2003,7386,877.92,12839258,148,0,0
158344,158344,2023-01-17T12:23:15Z,2796,6204,1303.78,1426995,16,1,1
1301106,1301106,2023-05-16T15:18:55Z,2829,5024,128.44,11719135,135,0,0
390978,390978,2023-02-10T15:08:49Z,3513,4961,672.05,3510529,40,0,0
1372083,1372083,2023-05-24T06:07:08Z,3737,1017,1640.07,12377228,143,1,1
1145177,1145177,2023-04-30T11:27:52Z,2560,5415,67.95,10322872,119,0,0
712446,712446,2023-03-16T08:56:42Z,2611,9321,169.51,6425802,74,0,0
1556290,1556290,2023-06-12T10:06:59Z,1711,5822,568.7,14033219,162,0,0
943681,943681,2023-04-09T10:06:56Z,3837,7104,912.98,8503616,98,0,0
463306,463306,2023-02-18T08:26:27Z,50,9249,461.65,4177587,48,0,0
133029,133029,2023-01-14T17:50:52Z,3152,7514,141.56,1187452,13,0,0
600716,600716,2023-03-04T13:40:29Z,2294,6542,627.53,5406029,62,0,0
622612,622612,2023-03-06T19:03:31Z,4339,7885,649.95,5598211,64,0,0
1677015,1677015,2023-06-24T19:31:49Z,3913,9680,54.85,15103909,174,0,0
1451995,1451995,2023-06-01T11:56:07Z,3076,1043,1470.41,13089367,151,1,1
1277287,1277287,2023-05-14T08:00:01Z,714,9689,1317.76,11520001,133,1,1
469885,469885,2023-02-18T20:03:58Z,880,4249,727.69,4219438,48,0,0
1287341,1287341,2023-05-15T08:49:59Z,3768,8264,47.78,11609399,134,0,0
797147,797147,2023-03-25T05:58:36Z,4896,6868,24.77,7192716,83,0,0
1487240,1487240,2023-06-05T07:15:31Z,1632,9941,274.46,13418131,155,0,0
578263,578263,2023-03-02T08:33:40Z,524,8634,611.81,5214820,60,0,0
1203849,1203849,2023-05-06T12:46:25Z,1328,8574,808.12,10845985,125,0,0
1374927,1374927,2023-05-24T11:04:36Z,769,7936,634.94,12395076,143,0,0
1388505,1388505,2023-05-25T17:42:52Z,1822,8148,173.83,12505372,144,0,0
549063,549063,2023-02-27T07:25:21Z,1271,10,293.4,4951521,57,0,0
1042965,1042965,2023-04-19T15:56:54Z,2912,2974,103.86,9388614,108,0,0
1220598,1220598,2023-05-08T09:30:42Z,98,6855,47.67,11007042,127,0,0
621604,621604,2023-03-06T16:33:22Z,4046,4887,5.13,5589202,64,0,0
1141715,1141715,2023-04-30T05:12:48Z,2791,6617,56.73,10300368,119,0,0
122022,122022,2023-01-13T15:16:46Z,3325,4318,104.32,1091806,12,0,0
718513,718513,2023-03-16T19:15:37Z,3602,1645,941.18,6462937,74,0,0
695575,695575,2023-03-14T12:20:07Z,4313,9999,49.9,6265207,72,0,0
581424,581424,2023-03-02T13:21:55Z,2265,8094,261.11,5232115,60,0,0
1563947,1563947,2023-06-13T06:57:38Z,1817,4445,473.78,14108258,163,0,0
1023220,1023220,2023-04-17T14:49:09Z,4543,9507,343.19,9211749,106,0,0
320465,320465,2023-02-03T10:13:48Z,1257,3140,605.1,2888028,33,0,0
114735,114735,2023-01-12T21:40:10Z,4349,9129,924.79,1028410,11,0,0
1720645,1720645,2023-06-29T11:51:56Z,1749,9926,750.66,15508316,179,0,0
748381,748381,2023-03-20T02:46:43Z,4296,8561,897.63,6749203,78,0,0
850389,850389,2023-03-30T14:36:28Z,4211,885,71.8,7655788,88,0,0
652063,652063,2023-03-09T23:02:37Z,284,6284,405.6,5871757,67,0,0
1448510,1448510,2023-06-01T06:05:28Z,4744,5023,4.9,13068328,151,0,0
410629,410629,2023-02-12T16:10:24Z,4918,7806,920.23,3687024,42,0,0
532213,532213,2023-02-25T11:26:47Z,3326,1984,1071.17,4793207,55,1,1
1718480,1718480,2023-06-29T08:37:58Z,3195,3673,886.81,15496678,179,0,0
181135,181135,2023-01-19T18:52:28Z,2966,887,457.79,1623148,18,0,0
1285415,1285415,2023-05-15T04:31:11Z,1782,4792,359.94,11593871,134,0,0
528599,528599,2023-02-25T04:46:01Z,4444,3797,1263.05,4769161,55,1,1
749185,749185,2023-03-20T05:48:17Z,2769,9832,949.04,6760097,78,0,0
270027,270027,2023-01-29T06:18:29Z,4229,751,893.2,2441909,28,0,0
1237643,1237643,2023-05-10T05:17:17Z,4893,8508,349.22,11164637,129,0,0
1656614,1656614,2023-06-22T16:42:51Z,4432,8276,1053.37,14920971,172,1,1
1208110,1208110,2023-05-07T00:42:19Z,1663,4180,1034.34,10888939,126,1,1
1253083,1253083,2023-05-11T14:29:47Z,3249,5754,260.04,11284187,130,0,0
1026214,1026214,2023-04-18T01:50:41Z,2510,9903,1210.66,9251441,107,1,1
272674,272674,2023-01-29T10:47:49Z,1861,6296,424.66,2458069,28,0,0
1672485,1672485,2023-06-24T11:24:04Z,3808,5605,319.04,15074644,174,0,0
1685067,1685067,2023-06-25T15:39:56Z,3567,8593,419.43,15176396,175,0,0
1363188,1363188,2023-05-23T07:35:46Z,4477,4494,1606.5,12296146,142,1,1
1374772,1374772,2023-05-24T10:51:01Z,2957,2321,588.16,12394261,143,0,0
966609,966609,2023-04-11T16:00:15Z,2283,8581,204.54,8697615,100,0,0
1034688,1034688,2023-04-18T18:44:43Z,3888,6099,34.23,9312283,107,0,0
282540,282540,2023-01-30T11:03:16Z,3511,6205,155.97,2545396,29,0,0
1713922,1713922,2023-06-28T16:08:05Z,567,5605,460.76,15437285,178,0,0
295892,295892,2023-01-31T16:47:55Z,3542,9183,306.8,2652475,30,0,0
758344,758344,2023-03-21T03:48:35Z,3310,9791,745.29,6839315,79,0,0
920007,920007,2023-04-06T18:30:49Z,2653,9262,848.2,8274649,95,0,0
271258,271258,2023-01-29T08:39:32Z,1014,2644,610.26,2450372,28,0,0
370423,370423,2023-02-08T13:18:05Z,403,9710,624.98,3331085,38,0,0
1720128,1720128,2023-06-29T11:07:55Z,967,9057,392.73,15505675,179,0,0
378085,378085,2023-02-09T10:25:35Z,1429,4566,306.61,3407135,39,0,0
1715513,1715513,2023-06-28T20:14:02Z,3867,7499,145.05,15452042,178,0,0
967448,967448,2023-04-11T17:49:34Z,4986,8967,63.25,8704174,100,0,0
222392,222392,2023-01-24T06:57:10Z,2273,528,293.84,2012230,23,0,0
326304,326304,2023-02-03T22:46:54Z,1799,1581,246.74,2933214,33,0,0
